id,tier,route,method,path,dependency,mode,realism,faultedCallIndex,seed,userId,ip,status,bodyClass,errorCode,errorMessage,durationMs,upstreamCalls,faultedCalls,faultedDependencyReached,leak,baselineStatus,expected,verdict,recoverability,preludeStatuses
sweep:sessions_create:rest:error_500:0,sweep,sessions_create,POST,/v1/sessions,rest,error_500,high,0,fi-v1:sweep:sessions_create:rest:error_500:0,0b9cd1c3-79ed-4da1-bb9b-d3609086af42,10.20.240.132,503,generic_error,,Session sync is temporarily unavailable. Please try again.,0.6,7,1,true,false,200,DB failure → generic 503 [503],pass,retryable,
sweep:sessions_create:rest:malformed_json:0,sweep,sessions_create,POST,/v1/sessions,rest,malformed_json,medium,0,fi-v1:sweep:sessions_create:rest:malformed_json:0,4390fd55-a4be-49b8-9810-f88e554875ed,10.198.105.229,503,generic_error,,Session sync is temporarily unavailable. Please try again.,0.9,7,1,true,false,200,DB failure → generic 503 [503],pass,retryable,
sweep:sessions_create:rest:error_500:1,sweep,sessions_create,POST,/v1/sessions,rest,error_500,high,1,fi-v1:sweep:sessions_create:rest:error_500:1,220b997b-ced0-4303-a83d-7d4202d542d2,10.179.128.216,503,generic_error,,Session sync is temporarily unavailable. Please try again.,0.6,8,1,true,false,200,DB failure → generic 503 [503],pass,retryable,
sweep:sessions_create:rest:malformed_json:1,sweep,sessions_create,POST,/v1/sessions,rest,malformed_json,medium,1,fi-v1:sweep:sessions_create:rest:malformed_json:1,e8a95e3d-e2be-4968-b20a-b13864d0c1a6,10.119.128.212,503,generic_error,,Session sync is temporarily unavailable. Please try again.,0.9,8,1,true,false,200,DB failure → generic 503 [503],pass,retryable,
sweep:sessions_create:auth:error_500:0,sweep,sessions_create,POST,/v1/sessions,auth,error_500,high,0,fi-v1:sweep:sessions_create:auth:error_500:0,cf654842-1433-451e-bb67-ef47fe450851,10.205.146.149,401,generic_error,,The session is no longer valid. Sign in again.,0.3,5,1,true,false,200,Supabase Auth outage is transient → 503 (401 would make the app sign out / drop the ID token) [503],misclassified_auth_failure,client_signs_out,
sweep:sessions_create:auth:malformed_json:0,sweep,sessions_create,POST,/v1/sessions,auth,malformed_json,medium,0,fi-v1:sweep:sessions_create:auth:malformed_json:0,a7a574d2-214f-474d-b770-1b94ba8dad9b,10.127.89.19,401,generic_error,,The session is no longer valid. Sign in again.,0.3,5,1,true,false,200,Supabase Auth outage is transient → 503 (401 would make the app sign out / drop the ID token) [503],misclassified_auth_failure,client_signs_out,
sweep:sessions_finalize:rest:error_500:0,sweep,sessions_finalize,POST,/v1/sessions/1d6a38ab-e482-4ea2-b34e-41548324b7e1/finalize,rest,error_500,high,0,fi-v1:sweep:sessions_finalize:rest:error_500:0,6fc6a189-3ac2-43b8-b2b2-bca50cb67dd6,10.141.125.175,503,generic_error,,Session finalize is temporarily unavailable. Please try again.,0.4,7,1,true,false,200,DB failure → generic 503 [503],pass,retryable,
sweep:sessions_finalize:rest:malformed_json:0,sweep,sessions_finalize,POST,/v1/sessions/16dae6f0-2138-43b2-984f-2a8421fa635e/finalize,rest,malformed_json,medium,0,fi-v1:sweep:sessions_finalize:rest:malformed_json:0,c070985d-f18c-45dc-9e60-6ab1919018b4,10.64.3.226,503,generic_error,,Session finalize is temporarily unavailable. Please try again.,0.7,7,1,true,false,200,DB failure → generic 503 [503],pass,retryable,
sweep:sessions_finalize:rest:error_500:1,sweep,sessions_finalize,POST,/v1/sessions/ae5e1bc1-1d37-45dc-9a44-8f73b0f84630/finalize,rest,error_500,high,1,fi-v1:sweep:sessions_finalize:rest:error_500:1,9d8da64d-9698-410f-92f6-858f4d3510e7,10.201.99.247,503,generic_error,,Session finalize is temporarily unavailable. Please try again.,0.8,8,1,true,false,200,DB failure → generic 503 [503],pass,retryable,
sweep:sessions_finalize:rest:malformed_json:1,sweep,sessions_finalize,POST,/v1/sessions/10ffa575-e658-4f58-8d3f-04fc9fc02642/finalize,rest,malformed_json,medium,1,fi-v1:sweep:sessions_finalize:rest:malformed_json:1,e780ce80-89c7-4993-ada5-3699412c82c8,10.144.51.97,503,generic_error,,Session finalize is temporarily unavailable. Please try again.,0.6,8,1,true,false,200,DB failure → generic 503 [503],pass,retryable,
sweep:sessions_finalize:auth:error_500:0,sweep,sessions_finalize,POST,/v1/sessions/846d52de-381a-403c-b29a-80ee6cfc65b7/finalize,auth,error_500,high,0,fi-v1:sweep:sessions_finalize:auth:error_500:0,edbac6ac-5b50-4a81-a158-bd29a9d7fa9d,10.125.61.164,401,generic_error,,The session is no longer valid. Sign in again.,0.3,5,1,true,false,200,Supabase Auth outage is transient → 503 (401 would make the app sign out / drop the ID token) [503],misclassified_auth_failure,client_signs_out,
sweep:sessions_finalize:auth:malformed_json:0,sweep,sessions_finalize,POST,/v1/sessions/188dade3-0a1a-4893-8d6c-c3a61d4b30fc/finalize,auth,malformed_json,medium,0,fi-v1:sweep:sessions_finalize:auth:malformed_json:0,085cbb61-d095-411a-bd60-104f95256e79,10.195.211.204,401,generic_error,,The session is no longer valid. Sign in again.,0.3,5,1,true,false,200,Supabase Auth outage is transient → 503 (401 would make the app sign out / drop the ID token) [503],misclassified_auth_failure,client_signs_out,
sweep:analyses_feedback:rest:error_500:0,sweep,analyses_feedback,POST,/v1/analyses/a9d0c753-8a60-4f11-a26d-98bccefce20c/feedback,rest,error_500,high,0,fi-v1:sweep:analyses_feedback:rest:error_500:0,6b48773e-ca3d-48e0-8447-e02e195670b5,10.4.251.12,503,generic_error,,Feedback is temporarily unavailable. Please try again.,0.8,7,1,true,false,201,DB failure → generic 503 [503],pass,retryable,
sweep:analyses_feedback:rest:malformed_json:0,sweep,analyses_feedback,POST,/v1/analyses/f4ea669f-47e5-4f55-94b3-dbe976b7392a/feedback,rest,malformed_json,medium,0,fi-v1:sweep:analyses_feedback:rest:malformed_json:0,328a7998-9f13-43dc-89b9-17ae3ab926c0,10.247.40.136,503,generic_error,,Feedback is temporarily unavailable. Please try again.,0.6,7,1,true,false,201,DB failure → generic 503 [503],pass,retryable,
sweep:analyses_feedback:rest:error_500:1,sweep,analyses_feedback,POST,/v1/analyses/0f3569c5-e4a2-4fbb-ade5-0bc4be1d3230/feedback,rest,error_500,high,1,fi-v1:sweep:analyses_feedback:rest:error_500:1,454d7500-b06d-4bf8-a229-b63cfe3e6297,10.178.192.86,503,generic_error,,Consent status is temporarily unavailable. Please try again.,0.7,8,1,true,false,201,DB failure → generic 503 [503],pass,retryable,
sweep:analyses_feedback:rest:malformed_json:1,sweep,analyses_feedback,POST,/v1/analyses/174fbab3-5b0b-4e11-a5c0-170a27655413/feedback,rest,malformed_json,medium,1,fi-v1:sweep:analyses_feedback:rest:malformed_json:1,dcdea16a-7f45-4ec7-83b5-812e9448dbfe,10.123.116.250,503,generic_error,,Consent status is temporarily unavailable. Please try again.,0.7,8,1,true,false,201,DB failure → generic 503 [503],pass,retryable,
sweep:analyses_feedback:rest:error_500:2,sweep,analyses_feedback,POST,/v1/analyses/5dd451a0-e6d7-4d34-979a-c1323a899931/feedback,rest,error_500,high,2,fi-v1:sweep:analyses_feedback:rest:error_500:2,e3f859a9-72ca-415b-b4ce-373b363e3b96,10.67.55.65,503,generic_error,,Feedback is temporarily unavailable. Please try again.,0.7,9,1,true,false,201,DB failure → generic 503 [503],pass,retryable,
sweep:analyses_feedback:rest:malformed_json:2,sweep,analyses_feedback,POST,/v1/analyses/74186e78-4342-4bd3-aeee-12e57b4c9d85/feedback,rest,malformed_json,medium,2,fi-v1:sweep:analyses_feedback:rest:malformed_json:2,59188eac-da44-4ca2-9233-049671c639fb,10.113.237.143,503,generic_error,,Feedback is temporarily unavailable. Please try again.,0.9,9,1,true,false,201,DB failure → generic 503 [503],pass,retryable,
sweep:analyses_feedback:auth:error_500:0,sweep,analyses_feedback,POST,/v1/analyses/29d98dd5-f28d-4614-b999-76f5f5175b3a/feedback,auth,error_500,high,0,fi-v1:sweep:analyses_feedback:auth:error_500:0,82fd8f45-b646-4874-b207-3c86fcd10892,10.218.55.204,401,generic_error,,The session is no longer valid. Sign in again.,0.3,5,1,true,false,201,Supabase Auth outage is transient → 503 (401 would make the app sign out / drop the ID token) [503],misclassified_auth_failure,client_signs_out,
sweep:analyses_feedback:auth:malformed_json:0,sweep,analyses_feedback,POST,/v1/analyses/74d6d168-afdd-4bae-9b61-526541e7a94a/feedback,auth,malformed_json,medium,0,fi-v1:sweep:analyses_feedback:auth:malformed_json:0,0703517b-c682-450d-a1da-9f64b5598ad4,10.99.138.27,401,generic_error,,The session is no longer valid. Sign in again.,0.4,5,1,true,false,201,Supabase Auth outage is transient → 503 (401 would make the app sign out / drop the ID token) [503],misclassified_auth_failure,client_signs_out,
sweep:evaluation_trials:rest:error_500:0,sweep,evaluation_trials,POST,/v1/me/evaluation/trials,rest,error_500,high,0,fi-v1:sweep:evaluation_trials:rest:error_500:0,908fe7bc-64ba-43b1-9c1f-1f2b6e5ded14,10.106.102.153,503,generic_error,,Consent status is temporarily unavailable. Please try again.,0.6,7,1,true,false,200,"DB failure → 503, or 200 with every item rejected as retryable [503]",pass,retryable,
sweep:evaluation_trials:rest:malformed_json:0,sweep,evaluation_trials,POST,/v1/me/evaluation/trials,rest,malformed_json,medium,0,fi-v1:sweep:evaluation_trials:rest:malformed_json:0,938157c4-d3a8-4237-a28c-c9bad360bd4a,10.195.128.136,503,generic_error,,Consent status is temporarily unavailable. Please try again.,0.6,7,1,true,false,200,"DB failure → 503, or 200 with every item rejected as retryable [503]",pass,retryable,
sweep:evaluation_trials:rest:error_500:1,sweep,evaluation_trials,POST,/v1/me/evaluation/trials,rest,error_500,high,1,fi-v1:sweep:evaluation_trials:rest:error_500:1,51260e26-fd3e-4c4c-a02e-0f5c7c3a7817,10.132.23.54,200,success_json,,,0.5,8,1,true,false,200,"DB failure → 503, or 200 with every item rejected as retryable [503]",per_item_retryable_ok,per_item_retry,
sweep:evaluation_trials:rest:malformed_json:1,sweep,evaluation_trials,POST,/v1/me/evaluation/trials,rest,malformed_json,medium,1,fi-v1:sweep:evaluation_trials:rest:malformed_json:1,ba17f9bf-fdcf-4659-b61c-1e3c78ee03b6,10.252.208.66,200,success_json,,,0.6,8,1,true,false,200,"DB failure → 503, or 200 with every item rejected as retryable [503]",per_item_retryable_ok,per_item_retry,
sweep:evaluation_trials:rest:error_500:2,sweep,evaluation_trials,POST,/v1/me/evaluation/trials,rest,error_500,high,2,fi-v1:sweep:evaluation_trials:rest:error_500:2,50d74554-08c1-4279-bff5-035c3c4167e4,10.127.9.91,200,success_json,,,0.7,9,1,true,false,200,"DB failure → 503, or 200 with every item rejected as retryable [503]",per_item_retryable_ok,per_item_retry,
sweep:evaluation_trials:rest:malformed_json:2,sweep,evaluation_trials,POST,/v1/me/evaluation/trials,rest,malformed_json,medium,2,fi-v1:sweep:evaluation_trials:rest:malformed_json:2,fbc38ba3-8c56-4a92-91b7-a42cacc405cb,10.223.55.108,200,success_json,,,0.9,9,1,true,false,200,"DB failure → 503, or 200 with every item rejected as retryable [503]",per_item_retryable_ok,per_item_retry,
sweep:evaluation_trials:auth:error_500:0,sweep,evaluation_trials,POST,/v1/me/evaluation/trials,auth,error_500,high,0,fi-v1:sweep:evaluation_trials:auth:error_500:0,9d7ddfac-01ca-4deb-8d86-cd77186b3b05,10.27.100.5,401,generic_error,,The session is no longer valid. Sign in again.,0.5,5,1,true,false,200,Supabase Auth outage is transient → 503 (401 would make the app sign out / drop the ID token) [503],misclassified_auth_failure,client_signs_out,
sweep:evaluation_trials:auth:malformed_json:0,sweep,evaluation_trials,POST,/v1/me/evaluation/trials,auth,malformed_json,medium,0,fi-v1:sweep:evaluation_trials:auth:malformed_json:0,c288a956-c6a7-4188-a65b-f87e391ae10f,10.202.91.83,401,generic_error,,The session is no longer valid. Sign in again.,0.5,5,1,true,false,200,Supabase Auth outage is transient → 503 (401 would make the app sign out / drop the ID token) [503],misclassified_auth_failure,client_signs_out,
sweep:progress:rest:error_500:0,sweep,progress,GET,/v1/progress,rest,error_500,high,0,fi-v1:sweep:progress:rest:error_500:0,262a4138-5607-4d0e-afba-725b5ce3835b,10.119.68.26,503,generic_error,,Progress is temporarily unavailable. Please try again.,0.7,9,1,true,false,200,DB failure → generic 503 [503],pass,retryable,
sweep:progress:rest:malformed_json:0,sweep,progress,GET,/v1/progress,rest,malformed_json,medium,0,fi-v1:sweep:progress:rest:malformed_json:0,518427e0-3e3d-4053-8a28-d830489a208b,10.202.238.41,503,generic_error,,Progress is temporarily unavailable. Please try again.,0.6,9,1,true,false,200,DB failure → generic 503 [503],pass,retryable,
sweep:progress:rest:error_500:1,sweep,progress,GET,/v1/progress,rest,error_500,high,1,fi-v1:sweep:progress:rest:error_500:1,71b49840-ca36-48ab-a035-69d00e1eaece,10.229.17.11,503,generic_error,,Progress is temporarily unavailable. Please try again.,0.7,9,1,true,false,200,DB failure → generic 503 [503],pass,retryable,
sweep:progress:rest:malformed_json:1,sweep,progress,GET,/v1/progress,rest,malformed_json,medium,1,fi-v1:sweep:progress:rest:malformed_json:1,b94e2c61-53d3-41eb-a3da-713990845ec9,10.5.228.250,503,generic_error,,Progress is temporarily unavailable. Please try again.,0.7,9,1,true,false,200,DB failure → generic 503 [503],pass,retryable,
sweep:progress:auth:error_500:0,sweep,progress,GET,/v1/progress,auth,error_500,high,0,fi-v1:sweep:progress:auth:error_500:0,b385115f-cb4d-4286-82bc-8060c155d055,10.198.80.90,401,generic_error,,The session is no longer valid. Sign in again.,0.4,5,1,true,false,200,Supabase Auth outage is transient → 503 (401 would make the app sign out / drop the ID token) [503],misclassified_auth_failure,client_signs_out,
sweep:progress:auth:malformed_json:0,sweep,progress,GET,/v1/progress,auth,malformed_json,medium,0,fi-v1:sweep:progress:auth:malformed_json:0,76583ef6-8735-4575-abfe-9f2d748075f0,10.149.33.104,401,generic_error,,The session is no longer valid. Sign in again.,0.4,5,1,true,false,200,Supabase Auth outage is transient → 503 (401 would make the app sign out / drop the ID token) [503],misclassified_auth_failure,client_signs_out,
sweep:rank:rest:error_500:0,sweep,rank,GET,/v1/rank,rest,error_500,high,0,fi-v1:sweep:rank:rest:error_500:0,52af9d04-3809-4818-8883-253777db0f7a,10.177.36.250,503,generic_error,,Player rank is temporarily unavailable. Please try again.,0.5,9,1,true,false,200,DB failure → generic 503 [503],pass,retryable,
sweep:rank:rest:malformed_json:0,sweep,rank,GET,/v1/rank,rest,malformed_json,medium,0,fi-v1:sweep:rank:rest:malformed_json:0,597031ac-5cca-48f1-ad03-59424e6cac5b,10.135.49.235,503,generic_error,,Player rank is temporarily unavailable. Please try again.,0.6,9,1,true,false,200,DB failure → generic 503 [503],pass,retryable,
sweep:rank:rest:error_500:1,sweep,rank,GET,/v1/rank,rest,error_500,high,1,fi-v1:sweep:rank:rest:error_500:1,91b37068-4e29-41c3-8e59-899253bf5fb2,10.58.226.19,503,generic_error,,Player rank is temporarily unavailable. Please try again.,0.7,9,1,true,false,200,DB failure → generic 503 [503],pass,retryable,
sweep:rank:rest:malformed_json:1,sweep,rank,GET,/v1/rank,rest,malformed_json,medium,1,fi-v1:sweep:rank:rest:malformed_json:1,32a7f8ce-af7f-4936-890b-0fe9ae09266b,10.224.255.162,503,generic_error,,Player rank is temporarily unavailable. Please try again.,0.7,9,1,true,false,200,DB failure → generic 503 [503],pass,retryable,
sweep:rank:auth:error_500:0,sweep,rank,GET,/v1/rank,auth,error_500,high,0,fi-v1:sweep:rank:auth:error_500:0,368d5d51-0c75-4a31-b26f-d62bba5b4a2e,10.81.210.83,401,generic_error,,The session is no longer valid. Sign in again.,0.5,5,1,true,false,200,Supabase Auth outage is transient → 503 (401 would make the app sign out / drop the ID token) [503],misclassified_auth_failure,client_signs_out,
sweep:rank:auth:malformed_json:0,sweep,rank,GET,/v1/rank,auth,malformed_json,medium,0,fi-v1:sweep:rank:auth:malformed_json:0,0973d504-07b4-4481-a6b5-04d08584161c,10.245.136.20,401,generic_error,,The session is no longer valid. Sign in again.,0.4,5,1,true,false,200,Supabase Auth outage is transient → 503 (401 would make the app sign out / drop the ID token) [503],misclassified_auth_failure,client_signs_out,
sweep:consent_status:rest:error_500:0,sweep,consent_status,GET,/v1/me/consent/status,rest,error_500,high,0,fi-v1:sweep:consent_status:rest:error_500:0,1b7f7df3-f7ee-4e24-82de-dc8dbf32428c,10.28.93.211,503,generic_error,,Consent status is temporarily unavailable. Please try again.,0.5,7,1,true,false,200,DB failure → generic 503 [503],pass,retryable,
sweep:consent_status:rest:malformed_json:0,sweep,consent_status,GET,/v1/me/consent/status,rest,malformed_json,medium,0,fi-v1:sweep:consent_status:rest:malformed_json:0,6449d5b3-b8bd-4e3a-8c5f-a471a991196c,10.64.248.228,503,generic_error,,Consent status is temporarily unavailable. Please try again.,0.5,7,1,true,false,200,DB failure → generic 503 [503],pass,retryable,
sweep:consent_status:auth:error_500:0,sweep,consent_status,GET,/v1/me/consent/status,auth,error_500,high,0,fi-v1:sweep:consent_status:auth:error_500:0,97ecf182-f404-4bb2-a5bb-67b936981593,10.209.174.28,401,generic_error,,The session is no longer valid. Sign in again.,0.2,5,1,true,false,200,Supabase Auth outage is transient → 503 (401 would make the app sign out / drop the ID token) [503],misclassified_auth_failure,client_signs_out,
sweep:consent_status:auth:malformed_json:0,sweep,consent_status,GET,/v1/me/consent/status,auth,malformed_json,medium,0,fi-v1:sweep:consent_status:auth:malformed_json:0,c4c8206a-324b-42a2-9947-e6bfce92ebad,10.10.78.126,401,generic_error,,The session is no longer valid. Sign in again.,0.2,5,1,true,false,200,Supabase Auth outage is transient → 503 (401 would make the app sign out / drop the ID token) [503],misclassified_auth_failure,client_signs_out,
